id,date,comp_symbol,analyzed_articles,sentiment_score,sentiment,entry_price,created_at,updated_at
451,2023-07-01,WMT,19,1,positive,52.733333587646484,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
461,2023-06-01,AAPL,15,-2,negative,180.08999633789062,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
476,2023-06-01,ADBE,16,2,positive,426.75,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
479,2023-06-01,AMD,12,-1,negative,119.47000122070312,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
463,2023-06-01,AMZN,13,0,neutral,122.7699966430664,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
478,2023-06-01,CRM,10,-1,negative,212.89999389648438,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
473,2023-06-01,DIS,15,-1,negative,88.58999633789062,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
466,2023-06-01,GOOGL,10,0,neutral,123.72000122070312,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
477,2023-06-01,INTC,14,-1,negative,31.1299991607666,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
469,2023-06-01,JPM,20,0,neutral,137.5800018310547,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
474,2023-06-01,KO,10,-1,negative,60.0,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
465,2023-06-01,META,18,-1,negative,272.6099853515625,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
462,2023-06-01,MSFT,20,0,neutral,332.5799865722656,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
467,2023-06-01,NFLX,12,2,positive,403.1300048828125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
468,2023-06-01,NVDA,15,-1,negative,39.77000045776367,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
475,2023-06-01,PEP,18,0,neutral,182.19000244140625,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
472,2023-06-01,PG,16,1,positive,143.9600067138672,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
480,2023-06-01,PYPL,13,2,positive,63.04999923706055,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
464,2023-06-01,TSLA,12,-1,negative,207.52000427246094,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
470,2023-06-01,V,11,1,positive,226.5,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
471,2023-06-01,WMT,19,0,neutral,49.13666534423828,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
481,2023-05-01,AAPL,16,-2,negative,169.58999633789062,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
496,2023-05-01,ADBE,15,2,positive,374.1499938964844,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
499,2023-05-01,AMD,11,0,neutral,89.69000244140625,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
483,2023-05-01,AMZN,14,1,positive,102.05000305175781,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
498,2023-05-01,CRM,20,1,positive,197.7899932861328,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
493,2023-05-01,DIS,13,0,neutral,102.20999908447266,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
486,2023-05-01,GOOGL,20,-1,negative,107.19999694824219,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
497,2023-05-01,INTC,13,-2,negative,30.299999237060547,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
489,2023-05-01,JPM,12,0,neutral,141.1999969482422,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
494,2023-05-01,KO,14,2,positive,64.30000305175781,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
485,2023-05-01,META,17,-1,negative,243.17999267578125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
482,2023-05-01,MSFT,12,0,neutral,305.55999755859375,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
487,2023-05-01,NFLX,20,-2,negative,324.1199951171875,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
488,2023-05-01,NVDA,15,0,neutral,28.90999984741211,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
495,2023-05-01,PEP,15,2,positive,191.67999267578125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
492,2023-05-01,PG,19,0,neutral,156.57000732421875,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
500,2023-05-01,PYPL,20,-1,negative,75.11000061035156,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
484,2023-05-01,TSLA,10,1,positive,161.8300018310547,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
490,2023-05-01,V,10,2,positive,232.50999450683594,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
491,2023-05-01,WMT,20,-2,negative,50.529998779296875,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
501,2023-04-01,AAPL,15,2,positive,166.1699981689453,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
516,2023-04-01,ADBE,20,2,positive,380.0799865722656,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
519,2023-04-01,AMD,11,2,positive,96.55999755859375,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
503,2023-04-01,AMZN,10,0,neutral,102.41000366210938,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
518,2023-04-01,CRM,19,0,neutral,196.49000549316406,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
513,2023-04-01,DIS,10,-1,negative,99.76000213623047,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
506,2023-04-01,GOOGL,13,-2,negative,104.36000061035156,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
517,2023-04-01,INTC,17,-1,negative,32.88999938964844,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
509,2023-04-01,JPM,12,1,positive,130.16000366210938,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
514,2023-04-01,KO,11,2,positive,62.400001525878906,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
505,2023-04-01,META,10,-2,negative,213.07000732421875,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
502,2023-04-01,MSFT,12,2,positive,287.2300109863281,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
507,2023-04-01,NFLX,19,-2,negative,348.2799987792969,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
508,2023-04-01,NVDA,13,2,positive,27.96500015258789,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
515,2023-04-01,PEP,18,0,neutral,182.5,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
512,2023-04-01,PG,12,0,neutral,149.50999450683594,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
520,2023-04-01,PYPL,10,-1,negative,75.29000091552734,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
504,2023-04-01,TSLA,10,0,neutral,194.77000427246094,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
510,2023-04-01,V,13,-2,negative,229.0,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
511,2023-04-01,WMT,20,-1,negative,49.563331604003906,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
521,2023-03-01,AAPL,14,0,neutral,145.30999755859375,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
536,2023-03-01,ADBE,18,0,neutral,323.3800048828125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
539,2023-03-01,AMD,14,1,positive,78.29000091552734,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
523,2023-03-01,AMZN,13,-1,negative,92.16999816894531,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
538,2023-03-01,CRM,16,-2,negative,167.35000610351562,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
533,2023-03-01,DIS,20,-2,negative,98.54000091552734,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
526,2023-03-01,GOOGL,16,0,neutral,90.36000061035156,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
537,2023-03-01,INTC,10,-1,negative,25.329999923706055,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
529,2023-03-01,JPM,14,-1,negative,142.5500030517578,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
534,2023-03-01,KO,10,0,neutral,58.86000061035156,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
525,2023-03-01,META,14,-2,negative,173.4199981689453,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
522,2023-03-01,MSFT,13,0,neutral,246.27000427246094,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
527,2023-03-01,NFLX,13,-1,negative,313.4800109863281,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
528,2023-03-01,NVDA,20,2,positive,22.697999954223633,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
535,2023-03-01,PEP,17,-1,negative,171.3300018310547,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
532,2023-03-01,PG,16,0,neutral,137.66000366210938,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
540,2023-03-01,PYPL,16,0,neutral,73.81999969482422,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
524,2023-03-01,TSLA,20,0,neutral,202.77000427246094,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
530,2023-03-01,V,20,-2,negative,218.36000061035156,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
531,2023-03-01,WMT,10,1,positive,46.71666717529297,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
541,2023-02-01,AAPL,10,0,neutral,145.42999267578125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
556,2023-02-01,ADBE,20,-1,negative,383.9200134277344,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
559,2023-02-01,AMD,20,1,positive,84.63999938964844,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
543,2023-02-01,AMZN,14,-2,negative,105.1500015258789,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
558,2023-02-01,CRM,16,2,positive,171.82000732421875,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
553,2023-02-01,DIS,17,0,neutral,109.38999938964844,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
546,2023-02-01,GOOGL,13,2,positive,100.43000030517578,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
557,2023-02-01,INTC,17,-1,negative,29.06999969482422,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
549,2023-02-01,JPM,14,1,positive,139.58999633789062,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
554,2023-02-01,KO,19,1,positive,61.33000183105469,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
545,2023-02-01,META,12,0,neutral,153.1199951171875,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
542,2023-02-01,MSFT,20,1,positive,252.75,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
547,2023-02-01,NFLX,10,0,neutral,361.989990234375,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
548,2023-02-01,NVDA,10,0,neutral,20.94300079345703,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
555,2023-02-01,PEP,13,-1,negative,171.55999755859375,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
552,2023-02-01,PG,17,1,positive,143.19000244140625,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
560,2023-02-01,PYPL,20,0,neutral,82.91000366210938,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
544,2023-02-01,TSLA,18,-2,negative,181.41000366210938,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
550,2023-02-01,V,19,0,neutral,230.89999389648438,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
551,2023-02-01,WMT,18,-1,negative,48.223331451416016,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
561,2023-01-01,AAPL,15,-1,negative,125.06999969482422,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
576,2023-01-01,ADBE,18,1,positive,336.9200134277344,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
579,2023-01-01,AMD,16,0,neutral,64.0199966430664,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
563,2023-01-01,AMZN,17,1,positive,85.81999969482422,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
578,2023-01-01,CRM,11,-2,negative,134.77999877929688,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
573,2023-01-01,DIS,18,-1,negative,88.97000122070312,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
566,2023-01-01,GOOGL,19,1,positive,89.12000274658203,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
577,2023-01-01,INTC,20,2,positive,26.729999542236328,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
569,2023-01-01,JPM,18,-2,negative,135.1199951171875,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
574,2023-01-01,KO,13,-1,negative,62.95000076293945,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
565,2023-01-01,META,12,-2,negative,124.73999786376953,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
562,2023-01-01,MSFT,15,-1,negative,239.5800018310547,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
567,2023-01-01,NFLX,12,-2,negative,294.95001220703125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
568,2023-01-01,NVDA,20,0,neutral,14.3149995803833,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
575,2023-01-01,PEP,14,-1,negative,179.41000366210938,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
572,2023-01-01,PG,13,-1,negative,151.57000732421875,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
580,2023-01-01,PYPL,13,0,neutral,74.58000183105469,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
564,2023-01-01,TSLA,17,-2,negative,108.0999984741211,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
570,2023-01-01,V,11,1,positive,207.38999938964844,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
571,2023-01-01,WMT,18,-2,negative,47.866668701171875,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
581,2022-12-01,AAPL,13,2,positive,148.30999755859375,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
596,2022-12-01,ADBE,14,2,positive,344.1099853515625,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
599,2022-12-01,AMD,15,-1,negative,77.4800033569336,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
583,2022-12-01,AMZN,11,-2,negative,95.5,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
598,2022-12-01,CRM,12,0,neutral,147.0,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
593,2022-12-01,DIS,20,2,positive,98.58999633789062,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
586,2022-12-01,GOOGL,13,0,neutral,100.98999786376953,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
597,2022-12-01,INTC,19,0,neutral,29.829999923706055,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
589,2022-12-01,JPM,15,0,neutral,136.24000549316406,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
594,2022-12-01,KO,17,-2,negative,63.790000915527344,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
585,2022-12-01,META,11,0,neutral,120.44000244140625,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
582,2022-12-01,MSFT,12,1,positive,254.69000244140625,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
587,2022-12-01,NFLX,11,-2,negative,316.95001220703125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
588,2022-12-01,NVDA,14,0,neutral,17.135000228881836,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
595,2022-12-01,PEP,17,1,positive,185.89999389648438,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
592,2022-12-01,PG,20,0,neutral,149.25,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
600,2022-12-01,PYPL,20,0,neutral,78.52999877929688,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
584,2022-12-01,TSLA,20,2,positive,194.6999969482422,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
590,2022-12-01,V,11,-2,negative,217.0,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
591,2022-12-01,WMT,13,0,neutral,51.12333297729492,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
601,2022-11-01,AAPL,12,-2,negative,150.64999389648438,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
616,2022-11-01,ADBE,11,2,positive,316.0199890136719,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
619,2022-11-01,AMD,10,1,positive,59.65999984741211,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
603,2022-11-01,AMZN,20,2,positive,96.79000091552734,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
618,2022-11-01,CRM,19,-2,negative,159.82000732421875,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
613,2022-11-01,DIS,17,2,positive,106.0,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
606,2022-11-01,GOOGL,19,2,positive,90.47000122070312,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
617,2022-11-01,INTC,11,1,positive,28.299999237060547,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
609,2022-11-01,JPM,18,-1,negative,128.14999389648438,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
614,2022-11-01,KO,12,-2,negative,59.63999938964844,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
605,2022-11-01,META,11,-1,negative,95.19999694824219,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
602,2022-11-01,MSFT,13,1,positive,228.1699981689453,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
607,2022-11-01,NFLX,17,-2,negative,286.75,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
608,2022-11-01,NVDA,10,2,positive,13.543000221252441,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
615,2022-11-01,PEP,19,2,positive,180.75999450683594,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
612,2022-11-01,PG,10,2,positive,134.8800048828125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
620,2022-11-01,PYPL,18,0,neutral,83.11000061035156,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
604,2022-11-01,TSLA,14,0,neutral,227.82000732421875,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
610,2022-11-01,V,10,2,positive,206.92999267578125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
611,2022-11-01,WMT,17,0,neutral,47.22999954223633,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
621,2022-10-01,AAPL,12,0,neutral,142.4499969482422,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
636,2022-10-01,ADBE,20,2,positive,285.239990234375,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
639,2022-10-01,AMD,20,1,positive,66.11000061035156,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
623,2022-10-01,AMZN,19,1,positive,115.87999725341797,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
638,2022-10-01,CRM,18,2,positive,147.89999389648438,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
633,2022-10-01,DIS,17,-1,negative,97.12999725341797,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
626,2022-10-01,GOOGL,20,-1,negative,98.63999938964844,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
637,2022-10-01,INTC,11,-2,negative,26.969999313354492,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
629,2022-10-01,JPM,20,1,positive,107.7300033569336,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
634,2022-10-01,KO,13,-2,negative,56.650001525878906,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
625,2022-10-01,META,12,-2,negative,138.61000061035156,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
622,2022-10-01,MSFT,18,1,positive,240.74000549316406,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
627,2022-10-01,NFLX,12,2,positive,239.0399932861328,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
628,2022-10-01,NVDA,18,1,positive,12.51200008392334,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
635,2022-10-01,PEP,16,2,positive,165.25,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
632,2022-10-01,PG,14,-2,negative,128.50999450683594,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
640,2022-10-01,PYPL,16,1,positive,87.18000030517578,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
624,2022-10-01,TSLA,11,-1,negative,242.39999389648438,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
630,2022-10-01,V,11,-1,negative,181.64999389648438,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
631,2022-10-01,WMT,12,0,neutral,44.176666259765625,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
641,2022-09-01,AAPL,13,1,positive,157.9600067138672,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
656,2022-09-01,ADBE,10,-1,negative,370.5299987792969,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
659,2022-09-01,AMD,16,-1,negative,82.33000183105469,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
643,2022-09-01,AMZN,13,0,neutral,127.81999969482422,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
658,2022-09-01,CRM,20,0,neutral,153.52999877929688,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
653,2022-09-01,DIS,20,2,positive,112.52999877929688,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
646,2022-09-01,GOOGL,13,2,positive,109.73999786376953,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
657,2022-09-01,INTC,16,0,neutral,31.760000228881836,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
649,2022-09-01,JPM,20,0,neutral,114.51000213623047,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
654,2022-09-01,KO,11,2,positive,62.0,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
645,2022-09-01,META,15,-1,negative,165.36000061035156,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
642,2022-09-01,MSFT,13,2,positive,260.3999938964844,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
647,2022-09-01,NFLX,12,0,neutral,230.0399932861328,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
648,2022-09-01,NVDA,18,2,positive,13.937000274658203,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
655,2022-09-01,PEP,15,1,positive,172.85000610351562,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
652,2022-09-01,PG,14,2,positive,139.63999938964844,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
660,2022-09-01,PYPL,18,0,neutral,92.66000366210938,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
644,2022-09-01,TSLA,20,0,neutral,277.1600036621094,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
650,2022-09-01,V,12,-2,negative,200.1300048828125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
651,2022-09-01,WMT,19,-2,negative,44.82666778564453,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
661,2022-08-01,AAPL,20,-1,negative,161.50999450683594,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
676,2022-08-01,ADBE,17,1,positive,411.0899963378906,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
679,2022-08-01,AMD,10,2,positive,96.77999877929688,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
663,2022-08-01,AMZN,11,-2,negative,135.38999938964844,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
678,2022-08-01,CRM,17,1,positive,182.97999572753906,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
673,2022-08-01,DIS,18,-2,negative,106.22000122070312,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
666,2022-08-01,GOOGL,11,1,positive,114.86000061035156,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
677,2022-08-01,INTC,20,0,neutral,36.959999084472656,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
669,2022-08-01,JPM,14,-1,negative,114.20999908447266,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
674,2022-08-01,KO,18,2,positive,64.5199966430664,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
665,2022-08-01,META,19,2,positive,159.92999267578125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
662,2022-08-01,MSFT,10,-2,negative,278.010009765625,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
667,2022-08-01,NFLX,18,2,positive,226.2100067138672,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
668,2022-08-01,NVDA,14,-1,negative,18.44099998474121,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
675,2022-08-01,PEP,13,-2,negative,176.9499969482422,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
672,2022-08-01,PG,12,-1,negative,142.89999389648438,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
680,2022-08-01,PYPL,16,1,positive,88.56500244140625,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
664,2022-08-01,TSLA,11,-1,negative,297.27667236328125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
670,2022-08-01,V,14,-2,negative,211.36000061035156,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
671,2022-08-01,WMT,19,-1,negative,44.18000030517578,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
681,2022-07-01,AAPL,13,2,positive,138.92999267578125,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
696,2022-07-01,ADBE,16,-1,negative,368.4800109863281,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
699,2022-07-01,AMD,13,-1,negative,73.66999816894531,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
683,2022-07-01,AMZN,15,-1,negative,109.55999755859375,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
698,2022-07-01,CRM,14,1,positive,168.1999969482422,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
693,2022-07-01,DIS,18,-1,negative,96.13999938964844,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
686,2022-07-01,GOOGL,12,0,neutral,108.73750305175781,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
697,2022-07-01,INTC,19,0,neutral,36.34000015258789,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
689,2022-07-01,JPM,10,1,positive,114.05000305175781,2025-05-30T08:28:17.266882,2025-05-30T08:28:17.266882
